source_record_id,canonical_id,match_status,method,version,term_decision_id,graph_release_id
THESAURUS:TERM:10492249:sha256-1022516a18f91e61,canonical:event:4dba2f19-1d9e-4460-a3ac-541ec27fce0a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:2dc463a3e307d9d6200a,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0047206:sha256-7515b6340166226d,canonical:event:ec57446f-a1b3-45cb-8b46-e0eab93af0b1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:055b2ec2d325ea4ed10f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:33565138:sha256-1022516a18f91e61,canonical:event:ec57446f-a1b3-45cb-8b46-e0eab93af0b1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:055b2ec2d325ea4ed10f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21138:sha256-1022516a18f91e61,canonical:person:670b9fbb-3f7d-4eed-8b97-ddbf767c89e8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:89d8a5ece45e7148f4b6,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0021928:sha256-7515b6340166226d,canonical:person:670b9fbb-3f7d-4eed-8b97-ddbf767c89e8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:89d8a5ece45e7148f4b6,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:39850389:sha256-1022516a18f91e61,canonical:concept:7c1306b1-ac81-4938-a2b9-ccc78ef076c3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5429714d6c9738639480,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0052771:sha256-7515b6340166226d,canonical:concept:7c1306b1-ac81-4938-a2b9-ccc78ef076c3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:5429714d6c9738639480,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0054413:sha256-7515b6340166226d,canonical:person:5c3bfa3b-3ff5-4bdf-9666-9ace791f3522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:83e2c35f36a7390071ad,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:29372236:sha256-1022516a18f91e61,canonical:person:5c3bfa3b-3ff5-4bdf-9666-9ace791f3522,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:83e2c35f36a7390071ad,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:44041052:sha256-1022516a18f91e61,canonical:concept:550069b7-c95d-4421-9cd1-ed9a2f3f0caf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:74bee9088c9e1ff96b7f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0038053:sha256-7515b6340166226d,canonical:concept:550069b7-c95d-4421-9cd1-ed9a2f3f0caf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:74bee9088c9e1ff96b7f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12600814:sha256-1022516a18f91e61,canonical:heritage:402fb5fe-de69-4f54-b354-725978ec40aa,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7140292a5e99f9b0e24b,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0053593:sha256-7515b6340166226d,canonical:heritage:402fb5fe-de69-4f54-b354-725978ec40aa,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7140292a5e99f9b0e24b,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0002068:sha256-7515b6340166226d,canonical:person:aa58405d-04ca-4dc8-aaf3-6647bb32d6d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e88e1d55dd2169d22465,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21016:sha256-1022516a18f91e61,canonical:person:aa58405d-04ca-4dc8-aaf3-6647bb32d6d4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e88e1d55dd2169d22465,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0033294:sha256-7515b6340166226d,canonical:person:5a5a1e25-536a-4a5d-bb90-9f8d6454498a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:62396b1985957d6a46fb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:22809:sha256-1022516a18f91e61,canonical:person:5a5a1e25-536a-4a5d-bb90-9f8d6454498a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:62396b1985957d6a46fb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20901:sha256-1022516a18f91e61,canonical:heritage:f27e3037-5a7f-4643-953d-8fd58612ea57,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9ac78e92d5933747b3c1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0059565:sha256-7515b6340166226d,canonical:heritage:f27e3037-5a7f-4643-953d-8fd58612ea57,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9ac78e92d5933747b3c1,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2569:sha256-1022516a18f91e61,canonical:event:dc1af521-b530-48e1-acdc-0c7978ea7837,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9d86232cbf83770a168f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0008223:sha256-7515b6340166226d,canonical:event:dc1af521-b530-48e1-acdc-0c7978ea7837,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9d86232cbf83770a168f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4199664:sha256-1022516a18f91e61,canonical:heritage:5c221fe4-060b-4f39-9f91-bfc6c1a5ad3f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d5b855dcc92d0e87aa6d,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0063321:sha256-7515b6340166226d,canonical:heritage:5c221fe4-060b-4f39-9f91-bfc6c1a5ad3f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d5b855dcc92d0e87aa6d,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0037347:sha256-7515b6340166226d,canonical:concept:e603a045-3995-4b65-a053-3cfc1b83b8e8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:25128b879b2e2de8e795,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:18194:sha256-1022516a18f91e61,canonical:concept:e603a045-3995-4b65-a053-3cfc1b83b8e8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:25128b879b2e2de8e795,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0046943:sha256-7515b6340166226d,canonical:person:cc1bbe71-70f3-42c1-925f-cff07f520c3d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a885ec9025474a0293b4,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21334:sha256-1022516a18f91e61,canonical:person:cc1bbe71-70f3-42c1-925f-cff07f520c3d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a885ec9025474a0293b4,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8851:sha256-1022516a18f91e61,canonical:concept:d8859992-3b61-43ca-a1fa-8a9bbbb4d956,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf384a10acfac250252e,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0063316:sha256-7515b6340166226d,canonical:concept:d8859992-3b61-43ca-a1fa-8a9bbbb4d956,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cf384a10acfac250252e,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:21216:sha256-1022516a18f91e61,canonical:person:7f9a19d2-3e30-4841-b1d0-c40bc7c71643,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d964fb5dfb6fc20f47b4,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0037736:sha256-7515b6340166226d,canonical:person:7f9a19d2-3e30-4841-b1d0-c40bc7c71643,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d964fb5dfb6fc20f47b4,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0019174:sha256-7515b6340166226d,canonical:event:1774898c-6fcf-43a1-a553-83370f88bfbb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cc6333805f80576ee464,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3909:sha256-1022516a18f91e61,canonical:event:1774898c-6fcf-43a1-a553-83370f88bfbb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cc6333805f80576ee464,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0036665:sha256-7515b6340166226d,canonical:concept:cefe29d8-58c6-468c-9da4-372c213cf42f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e7154ba74133655bda5e,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12602463:sha256-1022516a18f91e61,canonical:concept:cefe29d8-58c6-468c-9da4-372c213cf42f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:e7154ba74133655bda5e,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24765:sha256-1022516a18f91e61,canonical:place:33df191a-3797-4da9-b9bc-6b86b71e0436,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1930b6a1dec8b05d42f5,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0036710:sha256-7515b6340166226d,canonical:place:33df191a-3797-4da9-b9bc-6b86b71e0436,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1930b6a1dec8b05d42f5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:39852167:sha256-1022516a18f91e61,canonical:person:cb2b7f51-098c-4ae7-8003-26e819160446,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a5a7b674bd3d11f42e80,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0050290:sha256-7515b6340166226d,canonical:person:cb2b7f51-098c-4ae7-8003-26e819160446,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a5a7b674bd3d11f42e80,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20986892:sha256-1022516a18f91e61,canonical:institution:88893396-e046-4e56-9c29-bfa799ef4866,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8a9551095540c04e4dc2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20986913:sha256-1022516a18f91e61,canonical:institution:88893396-e046-4e56-9c29-bfa799ef4866,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:8a9551095540c04e4dc2,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0002520:sha256-7515b6340166226d,canonical:place:d24ce84e-a7eb-4f6c-9fb6-74814a391188,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c14a1c04fa2d8dc028f2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:24405:sha256-1022516a18f91e61,canonical:place:d24ce84e-a7eb-4f6c-9fb6-74814a391188,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c14a1c04fa2d8dc028f2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6164:sha256-1022516a18f91e61,canonical:concept:7c125edf-c659-4a9e-a81f-dc6bba2a1734,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:11f50ff74be666846478,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0035092:sha256-7515b6340166226d,canonical:concept:7c125edf-c659-4a9e-a81f-dc6bba2a1734,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:11f50ff74be666846478,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7805:sha256-1022516a18f91e61,canonical:institution:9a4dcc60-c52b-4ab0-a43c-29f2f45d4472,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0bf54e6d14f83ed1def2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2100111:sha256-1022516a18f91e61,canonical:institution:9a4dcc60-c52b-4ab0-a43c-29f2f45d4472,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:0bf54e6d14f83ed1def2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8390340:sha256-1022516a18f91e61,canonical:concept:4e8f34e7-cd51-40ff-a3d9-eb498db6c104,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ee47ea5ebc9538f13235,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0025356:sha256-7515b6340166226d,canonical:concept:4e8f34e7-cd51-40ff-a3d9-eb498db6c104,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ee47ea5ebc9538f13235,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0035192:sha256-7515b6340166226d,canonical:heritage:7bd6bac3-eee5-400b-a556-670a7b8d7ffc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:80754996a7846a082a36,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8388858:sha256-1022516a18f91e61,canonical:heritage:7bd6bac3-eee5-400b-a556-670a7b8d7ffc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:80754996a7846a082a36,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:8083:sha256-1022516a18f91e61,canonical:person:c02d7d52-6699-4c2e-962b-3ebce97c4724,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a433a17c4a923db07181,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0054968:sha256-7515b6340166226d,canonical:person:c02d7d52-6699-4c2e-962b-3ebce97c4724,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:a433a17c4a923db07181,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0016070:sha256-7515b6340166226d,canonical:concept:d48642f0-c5fb-4cee-b477-73cd04c2922b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1ed2b3143cd1634a8a64,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3518:sha256-1022516a18f91e61,canonical:concept:d48642f0-c5fb-4cee-b477-73cd04c2922b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1ed2b3143cd1634a8a64,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0016001:sha256-7515b6340166226d,canonical:work:5f956843-f239-424f-b680-ad3ab2c14074,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:63743d8d25e7dfb43fc5,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:25517:sha256-1022516a18f91e61,canonical:work:5f956843-f239-424f-b680-ad3ab2c14074,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:63743d8d25e7dfb43fc5,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0013555:sha256-7515b6340166226d,canonical:heritage:569e9af2-0d02-4145-8a48-7b032762bec6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:652a751c9434042b53e7,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3015:sha256-1022516a18f91e61,canonical:heritage:569e9af2-0d02-4145-8a48-7b032762bec6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:652a751c9434042b53e7,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0018631:sha256-7515b6340166226d,canonical:work:07382d97-31d0-43b0-b761-6b21b62ff7c1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dd57c43b421730b0d336,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:25600:sha256-1022516a18f91e61,canonical:work:07382d97-31d0-43b0-b761-6b21b62ff7c1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dd57c43b421730b0d336,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:35663659:sha256-1022516a18f91e61,canonical:work:d0a51a35-1e01-4b91-b1de-ca57278488c7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:86c1054fe678e8035957,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0060599:sha256-7515b6340166226d,canonical:work:d0a51a35-1e01-4b91-b1de-ca57278488c7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:86c1054fe678e8035957,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0053133:sha256-7515b6340166226d,canonical:concept:3e7406ee-cc97-4e32-b7d0-5645b717bdc0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:409c90adb31f1f5fa552,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7753:sha256-1022516a18f91e61,canonical:concept:3e7406ee-cc97-4e32-b7d0-5645b717bdc0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:409c90adb31f1f5fa552,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0058373:sha256-7515b6340166226d,canonical:work:429aca2a-7ecc-47bc-a1b2-eb2b3dda33d8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1736987cb737b644dc16,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:39853537:sha256-1022516a18f91e61,canonical:work:429aca2a-7ecc-47bc-a1b2-eb2b3dda33d8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:1736987cb737b644dc16,korean-history-fact-graph-2026-07-28-contextual-v7
ITKC:PERSON:P066649:sha256-2bfbf7f8ab4b1538,canonical:person:a6495087-8016-4fb4-ac7c-d3ce9fcde7a8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cdbe3c47be9cf72e5ae1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0065169:sha256-7515b6340166226d,canonical:person:a6495087-8016-4fb4-ac7c-d3ce9fcde7a8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:cdbe3c47be9cf72e5ae1,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0035165:sha256-7515b6340166226d,canonical:concept:e37485ae-ce5c-4d2d-b2bf-af9547a27f0a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dd032661baeda5edbd67,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:6183:sha256-1022516a18f91e61,canonical:concept:e37485ae-ce5c-4d2d-b2bf-af9547a27f0a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:dd032661baeda5edbd67,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:25732:sha256-1022516a18f91e61,canonical:work:27ecb9f1-d651-49fa-aa4a-f4bc2f316447,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:43e0ae53415a2ebc9a37,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0028107:sha256-7515b6340166226d,canonical:work:27ecb9f1-d651-49fa-aa4a-f4bc2f316447,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:43e0ae53415a2ebc9a37,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:9683:sha256-1022516a18f91e61,canonical:concept:deb00b88-65af-4086-b2fa-25152f8ead9f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c4ec48ab0b93ea88dcdb,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0053149:sha256-7515b6340166226d,canonical:concept:deb00b88-65af-4086-b2fa-25152f8ead9f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:c4ec48ab0b93ea88dcdb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2993:sha256-1022516a18f91e61,canonical:concept:d2d9d0ae-3cee-4e1c-9340-0ad461dfedc4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:98bb38010ba484c4be45,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0013435:sha256-7515b6340166226d,canonical:concept:d2d9d0ae-3cee-4e1c-9340-0ad461dfedc4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:98bb38010ba484c4be45,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:10180:sha256-1022516a18f91e61,canonical:concept:fcd9d8ca-2de3-49e6-95cd-1d1ca1e76e25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:295901da94b591db9614,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0018910:sha256-7515b6340166226d,canonical:concept:fcd9d8ca-2de3-49e6-95cd-1d1ca1e76e25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:295901da94b591db9614,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:10817:sha256-1022516a18f91e61,canonical:concept:0788e703-b059-4ad8-9c60-0634d05f98a8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bee3c62dc5d5d9d87236,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0014613:sha256-7515b6340166226d,canonical:concept:0788e703-b059-4ad8-9c60-0634d05f98a8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:bee3c62dc5d5d9d87236,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0020283:sha256-7515b6340166226d,canonical:organization:4afaf6b4-bf73-4a24-a626-63ec58059b9c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:58d2e6fd6b4ed2a830cb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4091:sha256-1022516a18f91e61,canonical:organization:4afaf6b4-bf73-4a24-a626-63ec58059b9c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:58d2e6fd6b4ed2a830cb,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20679:sha256-1022516a18f91e61,canonical:polity:9729fb35-ed0c-4dbf-bf53-60286c623d9e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ed807608697ffb1e6075,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:20983945:sha256-1022516a18f91e61,canonical:polity:9729fb35-ed0c-4dbf-bf53-60286c623d9e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:ed807608697ffb1e6075,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:12605623:sha256-1022516a18f91e61,canonical:work:336ab790-a660-4903-8b0f-7ef0dafacacb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:252b2b12323dc803633f,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0022464:sha256-7515b6340166226d,canonical:work:336ab790-a660-4903-8b0f-7ef0dafacacb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:252b2b12323dc803633f,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7495:sha256-1022516a18f91e61,canonical:work:9e2b0915-f094-41ce-9978-806b01711987,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:44cdfabf56d8c7e5e0df,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:7494:sha256-1022516a18f91e61,canonical:work:9e2b0915-f094-41ce-9978-806b01711987,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:44cdfabf56d8c7e5e0df,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:4327:sha256-1022516a18f91e61,canonical:institution:26bf9450-4409-4c82-b795-5739de9f886d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7fe031beeb2160a79ea2,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:44040935:sha256-1022516a18f91e61,canonical:institution:26bf9450-4409-4c82-b795-5739de9f886d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7fe031beeb2160a79ea2,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0017506:sha256-7515b6340166226d,canonical:concept:5ecc7a09-b4c9-49f4-82a9-c532f9aef997,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7266e7cde32dd71e4fb8,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:3712:sha256-1022516a18f91e61,canonical:concept:5ecc7a09-b4c9-49f4-82a9-c532f9aef997,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:7266e7cde32dd71e4fb8,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0006576:sha256-7515b6340166226d,canonical:event:98a21154-b262-4f90-8924-176b7defa7b0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:efe857601431aed61918,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:2244:sha256-1022516a18f91e61,canonical:event:98a21154-b262-4f90-8924-176b7defa7b0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:efe857601431aed61918,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0065215:sha256-7515b6340166226d,canonical:work:acc29cce-10ac-4e51-ab5a-5143b7e60b3e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d952dcc077a085691b16,korean-history-fact-graph-2026-07-28-contextual-v7
THESAURUS:TERM:39858205:sha256-1022516a18f91e61,canonical:work:acc29cce-10ac-4e51-ab5a-5143b7e60b3e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:d952dcc077a085691b16,korean-history-fact-graph-2026-07-28-contextual-v7
AKS:ARTICLE:E0026478:sha256-7515b6340166226d,canonical:work:4e7a5e28-239a-4b75-8aff-f6f403b79f6e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,term-decision:9c51af9eec168d912c7e,korean-history-fact-graph-2026-07-28-contextual-v7
