entity_id,entity_type,graph_release_id
provisional:source_record:ITKC:PERSON:P021281:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021282:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021303:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021293:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021300:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021457:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021404:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P026788:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021304:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021306:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021311:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021332:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021345:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021359:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021369:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021376:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021399:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P038898:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021531:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021573:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021579:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P024400:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021477:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P034716:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021503:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021534:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021563:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021486:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021585:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021484:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021485:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061830:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021461:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030917:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021554:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021559:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021570:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P052651:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022136:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021734:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022066:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P033790:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P035456:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P059947:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022612:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022817:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022863:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021616:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021618:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022284:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021644:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021645:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021648:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022219:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021651:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021661:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021668:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021673:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021679:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022154:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021680:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021690:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021700:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021683:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021684:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021685:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022585:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021961:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021965:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021688:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021755:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022625:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021699:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021703:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021706:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021709:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021790:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022173:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022267:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021739:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021722:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021749:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021725:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022294:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022310:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022190:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022116:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047610:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022228:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021902:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021861:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021740:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021747:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021752:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021737:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022860:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P044276:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022864:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021741:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021748:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022684:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022839:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021658:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021753:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030558:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021754:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P054854:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021763:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021765:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021769:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021772:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021782:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022148:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P031047:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P045471:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060278:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021792:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021795:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022145:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P034798:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021804:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021807:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022698:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021809:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021811:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021827:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021832:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021860:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021865:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021867:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021871:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021878:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021879:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021880:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021884:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021896:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066322:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021903:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030442:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022123:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022691:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P050249:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021907:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021909:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P066193:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021924:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021939:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021947:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021950:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022620:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P039014:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P063108:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022820:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022555:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023714:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P026238:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P030569:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P032093:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P032132:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P042853:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055778:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055906:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P061868:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P062767:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021954:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021956:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P023395:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055072:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P046715:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021959:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022220:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022223:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022224:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P055614:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057992:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021970:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021972:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022314:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022015:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022436:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022680:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P033456:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P033065:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P047078:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P057113:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022007:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022157:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P052868:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022030:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022032:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022040:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022050:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022059:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022068:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022073:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022299:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022703:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022705:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022650:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P021981:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P022104:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
provisional:source_record:ITKC:PERSON:P060316:sha256-2bfbf7f8ab4b1538,Person,korean-history-fact-graph-2026-07-27-contextual-v1
