entity_name_id,canonical_id,match_status,method,version,graph_release_id
entity-name:709db68d3168c92ec6d3,canonical:person:39af9d58-e87a-4e52-b92f-223efd1fcb7c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:512c84ae2c32175e2dbc,canonical:person:e0c70710-0298-4ff7-91ed-bb3c21ebee7d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1a9d3a21a46a2a06b58f,canonical:place:535c6176-9bad-4af5-b1fe-2f56bb13ece4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:64346744838b7fcb66d4,canonical:concept:66ea824f-677e-4d56-af38-c9fe2d662e02,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:77a05736e9b7f903b35d,canonical:heritage:d1b9ce6c-6a39-4e6c-afd4-46704eb8e362,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cea63653d79116f600a9,canonical:place:fb1d9863-a58c-4eb8-80fa-a6ba49a555f9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:146c9c99095acb85a052,canonical:heritage:4b80ff70-9f00-4a01-b705-98e80097ccba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:babb65a4a1685da56b0d,canonical:concept:60d5c294-09e0-425e-8fd2-e234a096ecbf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:581cc884d2157bcd0db0,canonical:work:00210caa-bb8d-4170-9d06-4d206f115838,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8a674a7623c88df0c5e7,canonical:concept:b6fdfc83-a640-4d2c-8531-d3280de5c569,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:743ec3bebece9a88f71f,canonical:work:4b5ef9e8-3bef-4f7b-b34a-e2d41c5b58e3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4c5ad063623e7bfe681c,canonical:concept:83c0d6dd-49ec-461f-8197-9faf1a623f12,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2bdfd7bc17527bb0b2a9,canonical:person:351997fc-4c72-4aaa-978b-c16d09a55083,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:fbc0b3bcbaee266c4dd3,canonical:work:36c6f3c8-0cd8-45a0-ab1e-7d1f34cc50b5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:73de43d545c9450f9fe7,canonical:concept:4e8dd9cf-1031-42ce-a04d-20802170c54f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:fb6b09e632f90a3c7494,canonical:place:b9149cb7-920c-4605-aa76-9578c25ca5dd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6c91f59393d99e0253ec,canonical:person:d0f485ac-d6a2-45e3-bcf2-22906944f5ec,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5bdfb5f4fdfffe9c31e6,canonical:work:f4f4bfee-9bbc-4f02-8ec9-e69a1ba7f39b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:fdb2f880ac1a6c88d58f,canonical:heritage:b7228d25-8b0c-4652-9295-771344856685,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:82703608c6e45dd6bb64,canonical:event:564ba7b0-d2bb-4a68-897c-59de42dbd0b6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d23b7722cc0fb6af67a7,canonical:person:447a9e7e-a476-4fc3-aa24-6cf2384745a4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4136b426eb34903bf676,canonical:work:5a4d3b54-b007-49cd-a970-7197c7dbb981,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9a1990897bde513007ae,canonical:organization:e47c964e-32b5-43af-bef5-0222bdd9fcb2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b42c985baf1766e541ef,canonical:concept:982e8d59-7998-4ea8-a793-b317e03722d3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:21d604c1532f759150aa,canonical:person:a51bc59c-cb3b-4675-94cd-71d4c747fe10,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:51e53704e95d4575d3ef,canonical:work:b3eaa225-9633-4946-b37d-fe22e99d0d6c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:85711f7dc6c5ea58a001,canonical:place:fb7e1ff0-e935-4781-a2d6-9a6896a16779,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5f34c5c14782f6e6d1df,canonical:heritage:53eab01e-c64e-41ca-8c11-c765a0445ebc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:007cac156db40c6d565e,canonical:person:c6abfb6e-3762-40c2-a46f-5b41bfc6e720,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6907f4a24307285aa207,canonical:heritage:ce8e15d1-f84f-4615-97d5-4559cc1d5d29,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:99f20a2cca2ff9996a4a,canonical:work:250caeef-d64f-4981-aff6-a5c47e2eedb0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:68d687d26c845b04f3c3,canonical:person:6d6c46ce-822d-49dd-85ac-491060912b93,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ff1701897653b358b6ae,canonical:person:92386467-5105-4d52-a143-04e6e71f5b39,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cbd52863fc9daef5b827,canonical:organization:1729c670-42f4-49b9-9596-847d385b8f11,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:48d5dfc5e456cc27eae9,canonical:concept:7ba9a6f2-992e-4006-913e-177fb62aefff,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:330b898cfee7feeb2a8e,canonical:concept:11fc9955-e80d-4f8a-9d7d-8fe7645197d8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5b5f3dd1abb945aafbaa,canonical:organization:a463dd5d-1b52-409c-82cf-97f9aca0b00b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b86d7dda4faef89ba1e5,canonical:heritage:67faccff-e4e4-4518-aff4-03b35838452b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:97d5e7defb039fa19a10,canonical:event:de80916b-aa97-4f9e-93e9-c6f272bee745,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f5817690e2a669ea52cc,canonical:concept:50e4f85f-5345-415a-aad3-9e01851227ba,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:577733e676005035c26e,canonical:event:fb89ed59-5847-429b-b7f9-1850a219ea17,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f9f92263f80337ceed87,canonical:heritage:dee56997-f02e-4247-8dc9-11cc5d98655e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1acde38565874e8195f9,canonical:heritage:f9834495-bb87-4a5a-be04-79388d70d72a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ee7722645fc32ca380ae,canonical:place:d1e1a915-5a07-4439-accb-f8042e94f9f0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1fef3ccabc3189974655,canonical:work:3885383f-b4c5-4b88-b43c-e02a45ca0c14,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7a5b826ad75e81a7bfce,canonical:concept:e2e7a62f-1868-45d8-a232-ad2de53c30e4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0af0f046431b30816a26,canonical:work:cc5ec240-0c27-4bd8-810d-9d301996a53c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c81638caf022fa671c8a,canonical:concept:f95767c2-8609-414e-a6a5-9d3ac3ae17f0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:a6c7f2800f21db15d84f,canonical:heritage:473b1af2-8456-482d-92ce-7f1ab4af0594,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d9709376d9b10f43a552,canonical:concept:7f8b9ff6-330e-4738-b430-f28188217543,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0d01aee5d7f995dd7699,canonical:person:33b18aad-5c5e-43ed-90d7-d26d9d1fe1b0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8b2455e3e6958f799de8,canonical:concept:1068e6f1-3b4b-4244-a4a8-e15a5b7e1e2a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:884190061aa99aa3448d,canonical:heritage:e3327717-a5ca-4cd4-93e4-a3c80f3c8366,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:503cccddbe69f5c0047c,canonical:person:39711221-4fae-4cdd-89b4-8de450eb2343,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:57a7eee80740e87c5307,canonical:person:e6ba87f5-ede2-4594-bacc-b3ceb82e0e53,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:70abb728c5a0a576c799,canonical:person:d11abaa1-f17a-4eac-89f3-2541d2e19a1f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:bd16c7bd851021b67af9,canonical:work:c09a79d2-3d69-4734-8f76-af730210055c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c3a4a1dfebf48dd508af,canonical:concept:40563629-ae36-4d21-922d-c3ae9cb14baf,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8be723dbce2c024ce722,canonical:person:2e0eeb83-9a84-44cf-b0c0-fc4ce447937f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6796e39d3a17738d1cc2,canonical:work:f4ca0c38-c2f3-40d5-a73d-b7ce2529c4cc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:aa306b0efa9ff6fac24a,canonical:heritage:72c254ac-dece-4132-8762-2b0873e90c69,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7c80e0863a7174172317,canonical:person:b5c0c6b1-1aae-4ef0-9b32-3535a5462bb7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:63390779ebdb7c87255b,canonical:work:6ddd7f5d-dfad-42ca-bd2b-8107b0af375b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:141e09bdfd5e78fb5ee5,canonical:person:b0ccdf95-77ab-4a46-ba63-eba3804f4293,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:38bf20ed18e941095e18,canonical:place:6a02762a-b978-40e0-a330-a81c1fbf9ced,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:579908d7dc75507980da,canonical:event:b7aa43c2-90d2-42f8-abb6-502eebfbfe4f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1c36836610b2e008a240,canonical:event:db2218fa-0f51-4911-b72d-6c9a3efe2a9c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cc1c37c7f2e267e3899c,canonical:concept:600de7cc-39e9-4ad4-9f89-6facdd831f31,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e2923070d729f5e8bd79,canonical:work:5aed9aaa-f86c-46e7-8049-b363dd0fdb03,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e3af648a7391a237ad3d,canonical:person:c80e33ad-f2be-404b-8ebb-8f2ccab62896,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:921f2b7d7c458a72d45d,canonical:work:60d38f07-ea19-43fb-842e-ce90cb33829a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:46e167b95f988b7b6481,canonical:person:ad3a81ef-68ee-44d0-ab77-89d88fe6157a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d12f089d801b94e2363a,canonical:person:5b2b629e-c2bd-4265-ad87-bddfd4846a64,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:089ad14a1d0187a067ce,canonical:concept:cf3487f3-21ce-49ae-9aa3-08639a896646,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1d9d2d20c491dfe85dde,canonical:work:678b5ff3-8b2a-4eb8-9fad-a60f2e9e7d25,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e3bedbfc5c1ff2e9eba1,canonical:person:6fc68b9e-1281-42b5-95ae-f22da729d3f2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:748ced2e1a16e5ffa7f1,canonical:place:5a467d95-0d4b-4353-875b-20e0a246ed37,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:182c1a02d107d876c98f,canonical:work:cd72c996-ca3e-48b7-81e8-42d2c0dd0e2d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:343157be5e5030aacd67,canonical:concept:1dcba5c1-0069-4d48-85ad-f15716f80477,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e5be28622062a6d6f289,canonical:event:18d26ed7-fdac-4e3f-ad2b-907f518390a9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f1a2304de2214d7ee6a2,canonical:heritage:02e8797a-912b-42e3-859a-07db8e5d3008,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:42bf39930c752a77fe66,canonical:person:84c008d3-8a22-4cb6-887d-44cec21a87e0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9f7c3394559cffa3943e,canonical:concept:8910dc2b-abde-43cb-a65a-96e655800fb4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9475dc906812d57388c6,canonical:organization:a1c7dc72-54ef-444a-9266-258eec276e0b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b65bcad4c60987fc0f46,canonical:organization:820de428-2bc7-45d9-a523-06741e156110,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:a5b4cf7ec392aa875a15,canonical:concept:008ca1a0-9436-40d3-b98e-8fa68130a5ed,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ba92b0c4159710a15be8,canonical:person:bc4a5644-1d2f-460a-aa61-0c3510cb1af4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:261159c3376acab6410f,canonical:place:cb0bed32-b047-4f5e-9cbc-236ace0ab96d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:875c110dee62d9e831ce,canonical:heritage:9333ad12-ba0a-475a-a72a-f6b78f1658ea,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:af1b6d78f450c28e07de,canonical:person:3fb5f957-d091-4f34-b9d7-1d6dcb21b530,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5909f5efa8066bd8fbde,canonical:concept:54ebccd4-3b4f-4d12-a956-cd3b056cb00b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:efcbc1be55f5a3c89ffd,canonical:work:3073d4f3-d334-473d-955c-dde15e7edf2d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:819fcd4b0befe82d4e59,canonical:concept:3f308817-c9d8-4429-97a1-e18437a3e43b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cab655ddc939954016eb,canonical:organization:a85361d0-ed2f-4605-8eff-c487cc624536,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ffe109cb9183dc25d048,canonical:concept:6e7c9277-e534-4315-a422-81e801182bdc,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c340f01f41b265bf7903,canonical:person:25ae71b4-2bd3-4655-9cb2-54968d8e7e7b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ed2762b27c9e63a6aa37,canonical:person:2316aea5-c909-4d85-ae76-ddd6b71755e6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8664bf8521c522d918b5,canonical:person:e9b39042-bee0-4c8e-bc43-a76a0d95d05e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:bd39be39f981ba1069fa,canonical:concept:7cd0309c-2f00-42e8-8911-826d822b7b7e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8ef5930a2f23d5b5edc4,canonical:concept:8c5c5809-68fa-4d94-80b1-71b7da69a202,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e1ab38f80a6d865fe250,canonical:person:802cf9f7-099e-47df-ad68-a53d8ba08d6c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:306566c26976a7e58f68,canonical:work:64f5bb6f-01cf-414c-b41e-c98699d7b398,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:dd4fbca60a5aa7c9b782,canonical:concept:fc0d474c-32bf-458c-8c74-317402bf4628,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:043367697ecd3bd497f4,canonical:place:19444dea-afec-474f-8dd8-a9779aa04141,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:20a079aed92a30e92977,canonical:work:3960be1e-6896-4262-82cd-51f5925d6952,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:751e4e4a7357805a1cca,canonical:work:52152150-666a-454e-8c9c-9cf3b10bfa7c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:18c868521c2c72592c0f,canonical:organization:f015e233-7238-4393-b595-8aa4850ef30b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:75534edfdbb79bf2b17e,canonical:person:d6192bbf-63f2-4f30-a924-ef6ec2b279ce,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6d49760246ae19900a1e,canonical:event:813195f7-2735-4bce-9d7c-178a5b5bca65,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:360da4deee1f92bcc28a,canonical:place:f2ad87c7-378f-4dde-a308-4020c4c94c60,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:da36c3d0463e61f80bac,canonical:concept:26075cc4-1f82-47ff-9b10-2c7210eb610f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9ceb2c8c479327afc1a9,canonical:concept:edd73a90-59d6-46ff-a7a9-82d04f8c40a8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e8fa987b9c6c63d850f4,canonical:institution:83037e11-301d-447f-88b6-b57b523cab33,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:602dcd427b34099b2b57,canonical:concept:56178916-54dd-41bf-a606-706a85d7cab9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4c1411400a8c342088f9,canonical:place:a243fbd4-17d2-495e-ad9c-a714415cf1e2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9e81d237e97bc3e135f5,canonical:institution:41ee7722-6d1e-4988-b738-ad48c58cdd50,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:375691f57486839100b0,canonical:institution:54631a92-cf32-44a4-a899-e317e370abac,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:085c417b76dac4f8d72f,canonical:event:abe8d625-0ccf-408f-a63e-10f96d459587,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8b8388a3b213ba99d695,canonical:event:69011487-d81f-49c2-bcac-7539c7daf435,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:00dc3f4d5c21b2b5cc2e,canonical:heritage:4826d7a6-05b3-487b-8372-7865f6e4b37e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e8c5f1b3392e8aa94788,canonical:event:b2d0ac8b-882d-492a-955c-c7c3bde67a86,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5e0d86272f7217998bd5,canonical:heritage:aac0d5c3-e9bd-4e2e-9588-c6224edc2548,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e815a3ab71e73a60c878,canonical:place:2ae27946-b71c-49c1-8582-95e36d612261,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:91a7cd438f731c07a024,canonical:heritage:14cf7226-2f00-496f-b281-c91f501e63c2,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
